,x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,Uniprot
22677,-6.888072,1.5116457,38272_594_C6_2,4 25,"N. speckles,Cytosol",PRPF40A,ENSG00000196504,U-251 MG,O75400 A0A7N4I394 F5H578 H0YG38 H7BXZ7 H7C2N3
22678,-6.818284,1.4028156,38272_596_C6_1,4 25,"N. speckles,Cytosol",PRPF40A,ENSG00000196504,U-2 OS,O75400 A0A7N4I394 F5H578 H0YG38 H7BXZ7 H7C2N3
22679,-7.0210505,1.3993504,38272_596_C6_2,4 25,"N. speckles,Cytosol",PRPF40A,ENSG00000196504,U-2 OS,O75400 A0A7N4I394 F5H578 H0YG38 H7BXZ7 H7C2N3
23959,-0.7661359,0.80068994,35208_374_F4_2,0 25,"Nucleoplasm,Cytosol",ANKZF1,ENSG00000163516,A-431,Q9H8Y5 B8ZZS4 C9J5H7 C9JQZ3 C9JS61 C9K022 F8WD44
23960,3.6429353,-6.0031805,35208_374_F4_1,0 25,"Nucleoplasm,Cytosol",ANKZF1,ENSG00000163516,A-431,Q9H8Y5 B8ZZS4 C9J5H7 C9JQZ3 C9JS61 C9K022 F8WD44
23961,-1.5297573,0.7183023,35208_372_F4_2,0 25,"Nucleoplasm,Cytosol",ANKZF1,ENSG00000163516,U-251 MG,Q9H8Y5 B8ZZS4 C9J5H7 C9JQZ3 C9JS61 C9K022 F8WD44
23962,-1.3872603,0.8445583,35208_372_F4_1,0 25,"Nucleoplasm,Cytosol",ANKZF1,ENSG00000163516,U-251 MG,Q9H8Y5 B8ZZS4 C9J5H7 C9JQZ3 C9JS61 C9K022 F8WD44
24538,-3.2430065,-0.6701964,45828_816_F6_1,0 22,"Nucleoplasm,C. Junctions",ERCC4,ENSG00000175595,A-431,Q92889 I3L4K0 I3NI48
24540,-2.8609014,-1.0203953,45828_816_F6_2,0 22,"Nucleoplasm,C. Junctions",ERCC4,ENSG00000175595,A-431,Q92889 I3L4K0 I3NI48
24619,0.3133972,1.934063,2697_34_D10_2,0 25,"Nucleoplasm,Cytosol",SSRP1,ENSG00000149136,U-251 MG,Q08945 A0A0U1RRK2 E9PMD4 E9PPZ7
24620,0.5515526,2.0671117,2697_34_D10_1,0 25,"Nucleoplasm,Cytosol",SSRP1,ENSG00000149136,U-251 MG,Q08945 A0A0U1RRK2 E9PMD4 E9PPZ7
24621,0.46472433,1.4195199,2697_33_D10_2,0 25,"Nucleoplasm,Cytosol",SSRP1,ENSG00000149136,A-431,Q08945 A0A0U1RRK2 E9PMD4 E9PPZ7
24623,-1.411859,1.0280812,2697_33_D10_1,0 25,"Nucleoplasm,Cytosol",SSRP1,ENSG00000149136,A-431,Q08945 A0A0U1RRK2 E9PMD4 E9PPZ7
25356,0.30427533,1.2621422,49470_790_G7_1,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,U-251 MG,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
25357,0.29478863,1.3886657,49470_790_G7_2,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,U-251 MG,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
25360,-1.3079604,-0.49380252,49470_816_G7_1,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,A-431,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
25363,-1.2553347,-0.42866695,49470_816_G7_2,0 25,"Nucleoplasm,Cytosol",ANKRD11,ENSG00000167522,A-431,Q6UB99 A0A087WTN8 A0A2R8Y438 A0A2R8Y4T9 A0A2R8Y5V1 A0A2R8Y728 A0A2R8Y7Z1 A0A2R8YE03 A0A2R8YE94 A0A2R8YEI0 H0Y2U4 H0Y3E3 H3BNU4 X5D778
25427,-3.3781877,2.8744485,4790_14_D12_2,0 19,"Nucleoplasm,Centrosome",MCM3,ENSG00000112118,A-431,P25205 A0A499FHX9 J3KQ69 Q7Z6P5
25429,-3.426847,2.9056904,4790_16_D12_1,0 19,"Nucleoplasm,Centrosome",MCM3,ENSG00000112118,U-251 MG,P25205 A0A499FHX9 J3KQ69 Q7Z6P5
25430,-3.4405289,3.0312102,4790_16_D12_2,0 19,"Nucleoplasm,Centrosome",MCM3,ENSG00000112118,U-251 MG,P25205 A0A499FHX9 J3KQ69 Q7Z6P5
25504,-3.3476613,2.8631878,4790_14_D12_1,0 19,"Nucleoplasm,Centrosome",MCM3,ENSG00000112118,A-431,P25205 A0A499FHX9 J3KQ69 Q7Z6P5
25505,-3.404288,2.4993348,4790_13_D12_2,0 19,"Nucleoplasm,Centrosome",MCM3,ENSG00000112118,U-2 OS,P25205 A0A499FHX9 J3KQ69 Q7Z6P5
25520,-3.398476,2.6895623,4790_13_D12_1,0 19,"Nucleoplasm,Centrosome",MCM3,ENSG00000112118,U-2 OS,P25205 A0A499FHX9 J3KQ69 Q7Z6P5
25568,4.773067,-1.2209514,24251_365_H9_3,0 23,"Nucleoplasm,Mitochondria",TNRC18,ENSG00000182095,U-2 OS,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
25569,-1.326953,-0.2613203,24251_364_H9_2,0 25,"Nucleoplasm,Cytosol",TNRC18,ENSG00000182095,U-251 MG,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
25570,-1.2966872,0.3635458,24251_364_H9_1,0 25,"Nucleoplasm,Cytosol",TNRC18,ENSG00000182095,U-251 MG,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
25586,4.791839,-1.5681165,24251_365_H9_4,0 23,"Nucleoplasm,Mitochondria",TNRC18,ENSG00000182095,U-2 OS,O15417 A8MTZ4 C9J9K1 H7BXS9 H7C0N9 H7C177 H7C3U5 H9KVB4
26633,-0.92884827,-0.4698275,29620_365_D3_2,0 25,"Nucleoplasm,Cytosol",PHF20,ENSG00000025293,U-2 OS,Q9BVI0 B0QYY0 B0QZ19 F8WCQ1 Q5JWZ0 Q5JXL1
26634,-1.4208199,-0.4469364,29620_365_D3_1,0 25,"Nucleoplasm,Cytosol",PHF20,ENSG00000025293,U-2 OS,Q9BVI0 B0QYY0 B0QZ19 F8WCQ1 Q5JWZ0 Q5JXL1
26635,-1.2786849,1.0047159,29620_364_D3_2,0 25,"Nucleoplasm,Cytosol",PHF20,ENSG00000025293,U-251 MG,Q9BVI0 B0QYY0 B0QZ19 F8WCQ1 Q5JWZ0 Q5JXL1
26636,-1.073737,1.0532258,29620_364_D3_1,0 25,"Nucleoplasm,Cytosol",PHF20,ENSG00000025293,U-251 MG,Q9BVI0 B0QYY0 B0QZ19 F8WCQ1 Q5JWZ0 Q5JXL1
26848,-0.95654976,-1.6840193,27930_507_E1_2,0 25,"Nucleoplasm,Cytosol",LARP7,ENSG00000174720,U-251 MG,Q4G0J3 D6R9Z6 D6RAF3 D6RBH8 D6RF22 D6RF49 D6RFF0 H0YA82
26849,-1.5458695,-2.3595805,27930_507_E1_1,0 25,"Nucleoplasm,Cytosol",LARP7,ENSG00000174720,U-251 MG,Q4G0J3 D6R9Z6 D6RAF3 D6RBH8 D6RF22 D6RF49 D6RFF0 H0YA82
26850,1.4527843,1.2352676,27930_497_E1_2,0 25,"Nucleoplasm,Cytosol",LARP7,ENSG00000174720,U-2 OS,Q4G0J3 D6R9Z6 D6RAF3 D6RBH8 D6RF22 D6RF49 D6RFF0 H0YA82
26862,0.250684,0.09264267,27930_497_E1_1,0 25,"Nucleoplasm,Cytosol",LARP7,ENSG00000174720,U-2 OS,Q4G0J3 D6R9Z6 D6RAF3 D6RBH8 D6RF22 D6RF49 D6RFF0 H0YA82
26924,-1.5107821,-0.30877483,27930_511_E1_4,0 25,"Nucleoplasm,Cytosol",LARP7,ENSG00000174720,A-431,Q4G0J3 D6R9Z6 D6RAF3 D6RBH8 D6RF22 D6RF49 D6RFF0 H0YA82
27140,-0.50405455,0.01491018,27930_511_E1_3,0 25,"Nucleoplasm,Cytosol",LARP7,ENSG00000174720,A-431,Q4G0J3 D6R9Z6 D6RAF3 D6RBH8 D6RF22 D6RF49 D6RFF0 H0YA82
29038,5.0249395,-1.840091,58120_997_C10_1,4 25,"N. speckles,Cytosol",SLU7,ENSG00000164609,A-431,O95391 A0A0C4DGD2 E5RGM7 E5RK41
29065,5.078335,-1.8041655,58120_997_C10_2,4 25,"N. speckles,Cytosol",SLU7,ENSG00000164609,A-431,O95391 A0A0C4DGD2 E5RGM7 E5RK41
29069,-3.4098713,-1.4068911,58239_1005_F8_1,0 25,"Nucleoplasm,Cytosol",NIPBL,ENSG00000164190,A-431,Q6KC79 A0A590UJS4 H0Y8M3
29070,-3.2582881,-0.9840937,58239_1005_F8_2,0 25,"Nucleoplasm,Cytosol",NIPBL,ENSG00000164190,A-431,Q6KC79 A0A590UJS4 H0Y8M3
32108,-4.1095276,-0.27298406,916_53_C9_1,0 25,"Nucleoplasm,Cytosol",NKAP,ENSG00000101882,U-2 OS,Q8N5F7 A0A494C050
32109,-4.096133,-0.12909979,916_53_C9_2,0 25,"Nucleoplasm,Cytosol",NKAP,ENSG00000101882,U-2 OS,Q8N5F7 A0A494C050
32110,-2.8573058,0.2657623,916_55_C9_1,0 25,"Nucleoplasm,Cytosol",NKAP,ENSG00000101882,U-251 MG,Q8N5F7 A0A494C050
32111,-2.826837,0.14088818,916_55_C9_2,0 25,"Nucleoplasm,Cytosol",NKAP,ENSG00000101882,U-251 MG,Q8N5F7 A0A494C050
33413,-0.53766584,2.6691089,68568_1469_F10_5,0 21,"Nucleoplasm,PM",BCORL1,ENSG00000085185,HEK 293,Q5H9F3 A0A075B6Q3 A0A087X1F0 H7C4B2 V9GYD4
33414,-0.5065617,2.533008,68568_1469_F10_7,0 21,"Nucleoplasm,PM",BCORL1,ENSG00000085185,HEK 293,Q5H9F3 A0A075B6Q3 A0A087X1F0 H7C4B2 V9GYD4
33415,-0.54313725,3.5216658,68568_1478_F10_1,0 21,"Nucleoplasm,PM",BCORL1,ENSG00000085185,U-2 OS,Q5H9F3 A0A075B6Q3 A0A087X1F0 H7C4B2 V9GYD4
33416,-0.5637794,3.4482985,68568_1478_F10_2,0 21,"Nucleoplasm,PM",BCORL1,ENSG00000085185,U-2 OS,Q5H9F3 A0A075B6Q3 A0A087X1F0 H7C4B2 V9GYD4
33417,-3.485806,-2.157383,68568_1520_F11_1,0 21,"Nucleoplasm,PM",BCORL1,ENSG00000085185,CACO-2,Q5H9F3 A0A075B6Q3 A0A087X1F0 H7C4B2 V9GYD4
33418,-3.4304504,-2.1920896,68568_1520_F11_2,0 21,"Nucleoplasm,PM",BCORL1,ENSG00000085185,CACO-2,Q5H9F3 A0A075B6Q3 A0A087X1F0 H7C4B2 V9GYD4
33937,0.4202187,1.9945698,660_10_D10_1,0 25,"Nucleoplasm,Cytosol",VRK1,ENSG00000100749,U-2 OS,Q99986 H0YJ50 H0YJF7 H0YJJ9
33964,0.85522306,1.7855759,660_10_D10_2,0 25,"Nucleoplasm,Cytosol",VRK1,ENSG00000100749,U-2 OS,Q99986 H0YJ50 H0YJF7 H0YJJ9
34025,-1.1802254,-2.6311114,6714_41_C12_1,0 25,"Nucleoplasm,Cytosol",RTF1,ENSG00000137815,U-2 OS,Q92541 H0YKX1
34026,-1.7596127,-0.9440575,6714_41_C12_2,0 25,"Nucleoplasm,Cytosol",RTF1,ENSG00000137815,U-2 OS,Q92541 H0YKX1
34027,-1.7187985,-0.867782,6714_42_C12_1,0 25,"Nucleoplasm,Cytosol",RTF1,ENSG00000137815,A-431,Q92541 H0YKX1
34028,-1.3094784,-3.1493356,6714_42_C12_2,0 25,"Nucleoplasm,Cytosol",RTF1,ENSG00000137815,A-431,Q92541 H0YKX1
34029,-1.3902866,-3.0908816,6714_43_C12_1,0 25,"Nucleoplasm,Cytosol",RTF1,ENSG00000137815,U-251 MG,Q92541 H0YKX1
34030,-0.5313486,-5.1479964,6714_43_C12_2,0 25,"Nucleoplasm,Cytosol",RTF1,ENSG00000137815,U-251 MG,Q92541 H0YKX1
34069,-0.03946728,0.21443231,660_11_D10_1,0 25,"Nucleoplasm,Cytosol",VRK1,ENSG00000100749,A-431,Q99986 H0YJ50 H0YJF7 H0YJJ9
34070,-0.007633601,0.22106221,660_11_D10_2,0 25,"Nucleoplasm,Cytosol",VRK1,ENSG00000100749,A-431,Q99986 H0YJ50 H0YJF7 H0YJJ9
37934,4.6323023,-1.3336223,31765_371_E10_1,0 6,"Nucleoplasm,ER",ZMYM2,ENSG00000121741,U-2 OS,Q9UBW7 A0A087X151
37937,5.3847327,1.8033608,31765_374_E10_2,0 6,"Nucleoplasm,ER",ZMYM2,ENSG00000121741,A-431,Q9UBW7 A0A087X151
37940,4.9905386,1.5346094,31765_374_E10_1,0 6,"Nucleoplasm,ER",ZMYM2,ENSG00000121741,A-431,Q9UBW7 A0A087X151
37947,5.3281355,1.704676,31765_371_E10_2,0 6,"Nucleoplasm,ER",ZMYM2,ENSG00000121741,U-2 OS,Q9UBW7 A0A087X151
38188,-7.413606,0.87941575,31189_402_H7_2,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,U-2 OS,O43290 E9PQI8
38190,1.5426104,-2.2706478,31189_405_H7_1,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,A-431,O43290 E9PQI8
38207,-7.57652,0.7468798,31189_402_H7_1,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,U-2 OS,O43290 E9PQI8
38220,1.6309876,-2.322584,31189_409_H7_2,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,U-251 MG,O43290 E9PQI8
38222,0.34032282,-1.5689759,31190_409_A7_2,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,U-251 MG,O43290 E9PQI8
38227,0.55523956,-1.5693512,31190_409_A7_1,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,U-251 MG,O43290 E9PQI8
38228,0.7333856,-1.7760969,31190_405_A7_2,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,A-431,O43290 E9PQI8
38229,0.82777125,-1.7786764,31190_405_A7_1,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,A-431,O43290 E9PQI8
38230,0.39151573,-1.7108611,31190_402_A7_2,4 7,"N. speckles,Golgi app.",SART1,ENSG00000175467,U-2 OS,O43290 E9PQI8
